"","INSPECTION_DATE","COMMODITY_DISPLAY_NAME","COMMODITY_TAXONOMIC_DISPLAY_NAME","INSPECTION_PATHWAY","ORIGIN","SUBCATEGORY","INSPECTION_LOCATION_STATE_CODE","DETERMINATION_TYPE","PEST_TAXONOMIC_NAME","QUARANTINE_RECOMMENDATION","DIAGNOSTIC_DETERMINATION_ID","DIAGNOSTIC_REQUEST_ID","NUMBER_DEAD_ADULTS","NUMBER_DEAD_CYSTS","NUMBER_DEAD_EGGS","NUMBER_DEAD_IMMATURE","NUMBER_DEAD_PUPAE","NUMBER_ALIVE_ADULTS","NUMBER_ALIVE_CYSTS","NUMBER_ALIVE_EGGS","NUMBER_ALIVE_IMMATURE","NUMBER_ALIVE_PUPAE","PEST_TAXON_ID","PEST_TAXONOMY_KINGDOM","PEST_TAXONOMY_PHYLUM","PEST_TAXONOMY_CLASS","PEST_TAXONOMY_ORDER","PEST_TAXONOMY_FAMILY","PEST_TAXONOMY_GENUS","PEST_TAXONOMY_SPECIES"
"66","2025-11-19","Lactuca sativa var. longifolia  - Romaine Lettuce","Lactuca sativa var. longifolia ","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1896584,891087,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"67","2023-10-09","Lactuca sativa (Asteraceae) - LETTUCE","Lactuca sativa (Asteraceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1327478,621866,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"68","2017-09-23","Mentha sp. - MINT","Mentha sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera sp. (Noctuidae)","No Phytosanitary Action",556033,259548,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"69","2023-01-09",NA,NA,"Maritime Port - Vessel - Cargo - CBP","Dominican Republic","CBP","PR","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1147018,538113,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"70","2018-08-02","Rubus sp. - BLACKBERRY","Rubus sp.","Airport - Aircraft - Cargo - CBP","Guatemala","CBP","FL","Final ID","Spodoptera eridania (Cramer) (Noctuidae)","No Phytosanitary Action",431827,204072,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7303,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","eridania"
"71","2020-09-07","Capsicum sp. - Chili Pepper","Capsicum sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","NM","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",54142,34459,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"72","2021-08-27","Asparagus officinalis - ASPARAGUS","Asparagus officinalis","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",812157,379481,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"73","2020-04-29","Tradescantia pallida - Tradescantia pallida","Tradescantia pallida","Airport - Aircraft - Cargo - PIS","Dominican Republic","PIS","FL","Final ID","Spodoptera latifascia (Walker) (Noctuidae)","No Phytosanitary Action",97814,54039,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7306,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","latifascia"
"74","2020-01-10","Thymus vulgaris - THYME","Thymus vulgaris","Airport - Aircraft - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",196004,98565,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"75","2023-04-03","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1202515,564216,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"76","2025-09-20","Capsicum sp. - Chili Pepper","Capsicum sp.","Maritime Port - Vessel - Cargo - CBP","Dominican Republic","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1854712,872047,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"77","2022-02-02","Ocimum basilicum (Lamiaceae) - Ocimum basilicum ","Ocimum basilicum (Lamiaceae)","Airport - Aircraft - Cargo - Predeparture","United States of America","N/A","HI","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",923964,434041,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"78","2023-02-27","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1179716,553701,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"79","2022-06-02","Callistephus sp.  - Callistephus","Callistephus sp. ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1002859,471738,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"80","2018-05-25",NA,NA,"Maritime Port - Vessel - Cargo - CBP","Dominican Republic","CBP","NJ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",460869,217131,0,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"81","2017-05-18",NA,NA,"Airport - Aircraft - Cargo - CBP","Dominican Republic","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",608568,283217,NA,NA,0,0,NA,NA,NA,50,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"82","2025-04-09","Brassica rapa subsp. pekinensis (Brassicaceae) - CHINESE CABBAGE","Brassica rapa subsp. pekinensis (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1729417,815451,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"83","2023-03-31","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1201077,563602,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"84","2024-05-16","Scabiosa sp. - Scabiosa","Scabiosa sp.","Airport - Aircraft - Cargo - CBP","Israel","CBP","NY","Tentative ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",1501044,713078,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"85","2025-10-27","Anemone sp. - Anemone","Anemone sp.","Airport - Aircraft - Cargo - CBP","Netherlands","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1879276,883058,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"86","2019-12-09","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",209066,104360,NA,NA,NA,0,NA,NA,NA,NA,2,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"87","2024-03-21","Chrysanthemum sp.  - Chrysanthemum","Chrysanthemum sp. ","Airport - Aircraft - Cargo - CBP","Colombia","CBP","FL","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1459333,693429,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"88","2024-05-29","Ocimum basilicum (Lamiaceae) - Ocimum basilicum ","Ocimum basilicum (Lamiaceae)","Airport - Aircraft - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1510083,717511,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"89","2024-08-17","Dianthus sp. - Dianthus","Dianthus sp.","Airport - Aircraft - Cargo - CBP","Guatemala","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1568185,743252,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"90","2022-05-30","Ocimum basilicum (Lamiaceae) - Ocimum basilicum ","Ocimum basilicum (Lamiaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera ornithogalli (Guenée) (Noctuidae)","No Phytosanitary Action",1001113,470719,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7310,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","ornithogalli"
"91","2023-09-15","Zea mays - CORN","Zea mays","Land Border - Truck - Conveyance - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1312784,614988,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"92","2024-12-04","Lactuca sativa var. capitata  - Butterhead Lettuce","Lactuca sativa var. capitata ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1644563,777805,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"93","2025-11-13","Ocimum sp. - Ocimum","Ocimum sp.","Airport - Aircraft - Cargo - CBP","India","CBP","TX","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",1891449,888760,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"94","2021-06-16","Brassica oleracea var. capitata  - CABBAGE","Brassica oleracea var. capitata ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",756511,352195,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"95","2021-05-25",NA,NA,"Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",739269,343738,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"96","2019-04-07","Solidago sp.  - Solidago","Solidago sp. ","Airport - Aircraft - Cargo - CBP","Colombia","CBP","FL","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",326580,156798,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"97","2017-06-05","Codiaeum sp. - Codiaeum sp.","Codiaeum sp.","Airport - Aircraft - Cargo - PIS","Guatemala","PIS","FL","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",600889,279846,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"98","2023-02-09","Origanum vulgare - OREGANO (EUROPEAN)","Origanum vulgare","Airport - Aircraft - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1167733,548044,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"99","2021-02-04","Rosa sp. - Rosa","Rosa sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",405538,192437,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"100","2020-11-27","Pisum sativum (Fabaceae) - PEA","Pisum sativum (Fabaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",155069,80412,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"101","2023-09-29","Lilium sp. - Lilium","Lilium sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1322878,619538,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"102","2017-09-11","Mentha sp. - MINT","Mentha sp.","Airport - Aircraft - Cargo - CBP","West Bank","CBP","NY","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",560760,261695,NA,NA,NA,0,NA,NA,NA,NA,2,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"103","2022-10-12","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1091905,512596,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"104","2023-04-10","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1207230,566104,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"105","2024-03-08","Thymus vulgaris - THYME","Thymus vulgaris","Airport - Aircraft - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1450578,689197,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"106","2025-11-08","Mentha sp. - MINT","Mentha sp.","Airport - Aircraft - Cargo - CBP","Colombia","CBP","NY","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1888537,887021,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"107","2022-10-05","Mentha sp. - MINT","Mentha sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","CA","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1088257,510743,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"108","2023-04-26","Alstroemeria sp. - Alstroemeria","Alstroemeria sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1216790,570696,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"109","2024-02-06","Lactuca sativa var. capitata  - Butterhead Lettuce","Lactuca sativa var. capitata ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1424177,677088,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"110","2023-09-07","Antirrhinum sp. - Antirrhinum","Antirrhinum sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1307129,612264,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"111","2024-06-10","Rosa sp. - Rosa","Rosa sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1519036,721687,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"112","2018-12-19","Ocimum basilicum (Lamiaceae) - Ocimum basilicum ","Ocimum basilicum (Lamiaceae)","Airport - Aircraft - Cargo - CBP","Colombia","CBP","FL","Final ID","Spodoptera eridania (Cramer) (Noctuidae)","No Phytosanitary Action",369193,176124,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7303,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","eridania"
"113","2017-08-13",NA,NA,"Airport - Aircraft - Cargo - CBP","Jamaica","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",571592,266584,NA,NA,NA,0,NA,NA,NA,NA,2,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"114","2022-07-28","Antirrhinum sp. - Antirrhinum","Antirrhinum sp.","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1041348,488936,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"115","2019-02-20","Solidago sp.  - Solidago","Solidago sp. ","Airport - Aircraft - Cargo - CBP","Colombia","CBP","PR","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",346474,165820,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"116","2020-03-04","Ocimum basilicum (Lamiaceae) - Ocimum basilicum ","Ocimum basilicum (Lamiaceae)","Airport - Aircraft - Cargo - CBP","Colombia","CBP","NY","Final ID","Spodoptera sp. (Noctuidae)","Phytosanitary Action",113689,61269,NA,NA,0,NA,NA,NA,NA,1,1,NA,7297,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera",NA
"117","2021-02-26","Thymus vulgaris - THYME","Thymus vulgaris","Airport - Aircraft - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",686671,318108,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"118","2020-04-18","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",100315,55155,NA,NA,NA,0,NA,NA,NA,NA,2,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"119","2022-06-14","Origanum majorana - MARJORAM","Origanum majorana","Airport - Aircraft - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1011325,475756,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"120","2019-04-26","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","TX","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",317917,152922,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"121","2020-03-25","Brassica oleracea var. gemmifera  - BRUSSELS SPROUTS","Brassica oleracea var. gemmifera ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",105423,57463,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"122","2019-02-06","Apium graveolens var. dulce  - CELERY","Apium graveolens var. dulce ","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",351657,168162,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"123","2022-08-01","Musa sp. - BANANA","Musa sp.","Maritime Port - Vessel - Cargo - CBP","Mexico","CBP","FL","Final ID","Spodoptera frugiperda (J.E. Smith) (Noctuidae)","No Phytosanitary Action",1044233,489952,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7305,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","frugiperda"
"124","2025-04-24","Capsicum annuum - BELL PEPPER","Capsicum annuum","Maritime Port - Vessel - Cargo - CBP","Honduras","CBP","FL","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1740605,820357,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"125","2023-10-24","Brassica rapa subsp. pekinensis (Brassicaceae) - CHINESE CABBAGE","Brassica rapa subsp. pekinensis (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1337579,626346,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"126","2025-03-06","Brassica rapa subsp. pekinensis (Brassicaceae) - CHINESE CABBAGE","Brassica rapa subsp. pekinensis (Brassicaceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1703956,804579,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"127","2017-01-20","Thymus vulgaris - THYME","Thymus vulgaris","Airport - Aircraft - Cargo - CBP","Colombia","CBP","FL","Final ID","Spodoptera eridania (Cramer) (Noctuidae)","No Phytosanitary Action",659657,306132,0,0,0,0,0,0,0,0,1,0,7303,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","eridania"
"128","2025-01-11","Cynara scolymus (Asteraceae) - GLOBE ARTICHOKE","Cynara scolymus (Asteraceae)","Land Border - Truck - Cargo - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",1664602,787455,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"129","2021-03-01","Mentha sp. - MINT","Mentha sp.","Airport - Aircraft - Cargo - CBP","Israel","CBP","NY","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",687198,318596,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
"130","2020-02-22","Tecoma sp. - Tecoma","Tecoma sp.","Land Border - Truck - Conveyance - CBP","Mexico","CBP","AZ","Final ID","Spodoptera exigua (Hübner) (Noctuidae)","No Phytosanitary Action",173303,88406,NA,NA,NA,0,NA,NA,NA,NA,2,NA,7304,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","exigua"
